Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Prefix/Suffix,TinyURL,DNS_Record,iFrame,Mouse_Over,Right_Click,Web_Forwards
secured.citizen-intln.com,0,0,0,0,0,0,1,0,0,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,0,1,1,1,1
ctamedia.net,0,0,0,4,0,0,0,0,0,1,1,1,1
benrefamdksi.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
service-account.4senales.com,0,0,1,5,0,0,1,0,0,1,1,1,1
insstagram.epizy.com,0,0,1,1,0,0,0,0,0,1,1,1,1
nationalleather.in,0,0,0,1,0,0,0,0,0,1,1,1,1
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,1,0,0,1,1,1,1
tuttifelici.pe,0,0,1,1,0,0,0,0,0,1,1,1,1
sentraco.com,0,0,1,3,0,0,0,0,0,1,1,1,1
skybilling-error.com,0,0,1,4,0,0,1,0,0,1,1,1,1
messagerievocale0p.wixsite.com,0,0,0,1,0,0,0,0,0,1,1,1,1
receptfritt-cialis.com,0,0,1,5,0,0,1,0,0,1,1,1,1
cedarsales-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
4vkjkwex22wbmemxbmimva-on.drv.tw,0,1,1,2,0,0,1,0,0,1,1,1,1
haromaain.com,0,0,1,11,0,0,0,0,0,1,1,1,1
techbells.in,0,0,1,4,0,0,0,0,0,1,1,1,1
whats-app.bkpind0.duckdns.org,0,0,0,0,0,0,1,0,0,1,1,1,1
wvk12-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,1
spk-hauptfiliale.de,0,0,1,1,0,0,1,0,0,1,1,1,1
surfhossegor.com,0,0,0,1,0,0,0,0,0,1,1,1,1
suncorporationent.lazlosoftwaresolution.info,0,0,1,3,0,0,0,0,0,1,1,1,1
elizabethsmithpsychnp.org,0,0,0,0,0,0,0,0,0,1,1,1,1
aers26xedehd67.wixsite.com,0,0,0,1,0,0,0,0,0,1,1,1,1
secure.encryptedconnection.net,0,0,1,3,0,0,0,0,0,1,1,1,1
paypal.com.0.confirmation.account-security.7741d16fef9571be97716a958700fe4d7741d16fef9571be97716a958700f.3233.privado.info,0,0,1,0,0,0,1,0,0,1,1,1,1
tinyurl.com,0,0,0,1,0,0,0,1,0,1,1,1,1
tokokainbandung.com,0,0,1,10,0,0,0,0,0,1,1,1,1
rafakaryakonstruksi.com,0,0,0,1,0,0,0,0,0,1,1,1,1
bigirsrefund.com,0,0,0,1,0,0,0,0,0,1,1,1,1
handsonbeautysalon.co.uk,0,0,1,3,0,0,0,0,0,1,1,1,1
redcloakmusic.com.br,0,0,1,2,0,0,0,0,0,1,1,1,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,1
maheshvalue.net,0,0,1,11,0,0,0,0,0,1,1,1,1
hotleadsforyou.co.uk,0,0,1,5,0,0,0,0,0,1,1,1,1
lettersonapaige.com,0,0,1,3,0,0,0,0,0,1,1,1,1
mesquite-towering-ferry.glitch.me,0,0,0,0,0,0,1,0,0,1,1,1,1
publimark.ro,0,0,0,1,0,0,0,0,0,1,1,1,1
cssnf.gq,0,0,0,0,0,0,0,0,0,1,1,1,1
lloyd-securedservice.com,0,0,0,1,0,0,1,0,0,1,1,1,1
amagerkarate.dk,0,0,0,2,0,0,0,0,0,1,1,1,1
instagramhelpteam.epizy.com,0,0,0,0,0,0,0,0,0,1,1,1,1
spk-hauptfiliale.de,0,0,1,1,0,0,1,0,0,1,1,1,1
pateltutorials.com,0,1,1,3,0,0,0,0,0,1,1,1,1
vieuxshack.com,0,0,1,3,0,0,0,0,0,1,1,1,1
deregister-new-mobile.co.uk,0,0,0,0,0,0,1,0,0,1,1,1,1
dongsters.com,0,0,0,1,0,0,0,0,0,1,1,1,1
bcpzonasegural.vnp-pe.com,0,0,1,4,0,0,1,0,0,1,1,1,1
betcupgiriss1.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
markirohainc.com,0,0,1,6,0,0,0,0,0,1,1,1,1
viewfbapp.com,0,0,0,1,0,0,0,0,0,1,1,1,1
9khnh.app.link,0,0,0,1,0,0,0,0,0,1,1,1,1
bypassipad3.gearhostpreview.com,0,0,0,1,0,0,0,0,0,1,1,1,1
alively.de,0,0,0,3,0,0,0,0,0,1,1,1,1
facebook-log-in-attempt.stifin.pro,0,0,0,0,0,0,1,0,0,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,1,1,1
dhlesgmarketing.com,0,0,0,1,0,0,0,0,0,1,1,1,1
atriumlandscape-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
myetherwallet.comim.org,0,0,0,0,0,0,0,1,0,1,1,1,1
stratoproject-fc353.web.app,0,0,0,1,0,0,1,0,0,1,1,1,1
sportcareers.ph,0,0,1,3,0,0,0,0,0,1,1,1,1
mymsshop.ru.com,0,0,0,0,0,0,0,0,0,1,1,1,1
siliguribaghajatinsportingclub.com,0,0,1,4,0,0,0,0,0,1,1,1,1
spk-hauptfiliale.de,0,0,1,1,0,0,1,0,0,1,1,1,1
lloyds-confirmdevice.com,0,0,0,1,0,0,1,0,0,1,1,1,1
cbasecure.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1
lloyds-banking-group.com,0,0,0,1,0,0,1,0,0,1,1,1,1
hali.personal-online-payee-validate-login.com,0,0,0,0,0,0,1,0,0,1,1,1,1
carwash.tv,0,0,1,5,0,0,0,0,0,1,1,1,1
babybamboo.edu.vn,0,0,1,4,0,0,0,0,0,1,1,1,1
51zhaojiao.com,0,0,0,0,0,0,0,0,0,1,1,1,1
atefnet.com,0,0,1,7,0,0,0,1,0,1,1,1,1
applesecuritys.me,0,0,0,1,0,0,0,0,0,1,1,1,1
dhlgpi.com,0,0,0,1,0,0,0,0,0,1,1,1,1
pruprioritas.net,0,0,0,3,0,0,0,0,0,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,1
vevobahis211.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
phphphrunescape.com-de.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
otropuerto.com,0,1,1,3,0,0,0,0,0,1,1,1,1
aliorbank.io,0,0,0,1,0,0,0,0,0,1,1,1,1
adobe-maxhealth-auths.tk,0,0,0,0,0,0,1,0,0,1,1,1,1
burkesobservatory.com,0,0,0,2,0,0,0,0,0,1,1,1,1
thegethealth.com,0,0,0,1,0,0,0,0,0,1,1,1,1
effect-print.net,0,0,0,2,0,0,1,0,0,1,1,1,1
cut.ci,0,0,0,1,0,0,0,0,0,1,1,1,1
ingaveiculos.creatorlink.net,0,0,0,0,0,0,0,0,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,1
kashmir-packages.com,0,0,1,3,0,0,1,0,0,1,1,1,1
doapositioning.com,0,0,1,4,0,0,0,0,0,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,1
hleia.com,0,0,0,1,0,0,0,0,0,1,1,1,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,1,1,1
bcp.futbolfinanciero.com.pe,0,0,0,0,0,0,0,0,0,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,1
device-securing.com,0,0,0,0,0,0,1,0,0,1,1,1,1
atagucsea.com,0,0,1,5,0,0,0,0,0,1,1,1,1
mxrr.com,0,0,1,0,0,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,0,1,0,1,1,1,1
ignive.com,0,0,0,2,0,0,0,0,0,1,1,1,1
validationsystem.creatorlink.net,0,0,0,0,0,0,0,0,0,1,1,1,1
digitalflashbacks.ca,0,0,1,3,0,0,0,0,0,1,1,1,1
littlefoots.ru:443,0,0,1,1,0,0,0,0,0,1,1,1,1
secure249.inmotionhosting.com,0,0,1,2,0,0,0,0,0,1,1,1,1
crewscontrolmd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
btinter.surveysparrow.com,0,0,1,3,0,0,0,0,0,1,1,1,1
linkpad.bio,0,0,0,1,0,0,0,0,0,1,1,1,1
askinbirkan.com,0,0,1,2,0,0,0,0,0,1,1,1,1
lev.builderlines.com,0,0,1,3,0,0,0,0,0,1,1,1,1
att.fbknet-zdwwjwipze.natchyaccessories.com,0,0,0,0,0,0,1,0,0,1,1,1,1
nortiainteriors.com.au,0,0,1,6,0,0,0,0,0,1,1,1,1
secure-devicelink.co.uk,0,0,0,0,0,0,1,0,0,1,1,1,1
duurzamste.online,0,0,1,1,0,0,0,0,0,1,1,1,1
confirm-transfer-reference00821.com,0,0,1,1,0,0,1,0,0,1,1,1,1
infantbaptism.net,0,0,1,7,0,0,0,0,0,1,1,1,1
kisa.link,0,0,0,1,0,0,0,0,0,1,1,1,1
dawnprince.com,0,0,0,2,0,0,0,0,0,1,1,1,1
ourevolution.com,0,0,0,2,0,0,0,0,0,1,1,1,1
marketplace862848275787.com,0,0,0,0,0,0,0,0,0,1,1,1,1
tokokainbandung.com,0,0,1,10,0,0,0,0,0,1,1,1,1
wvvw.telecreditobcpn.com,0,0,0,0,0,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,0,0,1,0,0,1,1,1,1
ezer.or.kr,0,0,1,4,0,0,0,0,0,1,1,1,1
eusa-lombo.firebaseapp.com,0,0,0,0,0,0,1,0,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,1
mavibets.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
3d-icon.com,0,0,0,2,0,0,1,0,0,1,1,1,1
vkvzlomid.viptop.ru,0,0,0,0,0,0,0,0,0,1,1,1,1
lloyds-online-banking-payee-verify.com,0,0,0,0,0,0,1,0,0,1,1,1,1
pokercllub88.com,0,1,1,4,0,0,0,0,0,1,1,1,1
facebook.cybersquadpeshawar.com,0,0,0,0,0,0,0,0,0,1,1,1,1
alexxou.website2.me,0,0,0,0,0,0,0,0,0,1,1,1,1
verify-ee-help.com,0,0,1,1,0,0,1,0,0,1,1,1,1
eelatest-billinginfonew.com,0,0,0,0,0,0,1,0,0,1,1,1,1
tompscoringg.azurewebsites.net,0,0,1,1,0,0,0,0,0,1,1,1,1
spinosacenter.com,0,0,1,5,0,0,0,0,0,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,1
login-live.com-s02.info,0,0,0,1,0,0,1,0,0,1,1,1,1
imajbet882.com,0,0,0,0,0,0,0,0,0,1,1,1,1
halifax-recipient-support.com,0,0,0,1,0,0,1,1,0,1,1,1,1
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,1,0,0,1,1,1,1
lhhco-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
lloydsbank.online-verify-security-auth.com,0,0,1,1,0,0,1,0,0,1,1,1,1
guillermo.co.uk,0,0,0,2,0,0,0,0,0,1,1,1,1
hostpoint.ch.121c0291.net2care.com,0,0,1,1,0,0,0,0,0,1,1,1,1
visualizar.recptsclientes.com,0,0,0,1,0,0,0,0,0,1,1,1,1
officialliker.co,0,0,0,0,0,0,0,0,0,1,1,1,1
halifax.login-payee-issues-authentication.com,0,0,1,0,0,0,1,0,0,1,1,1,1
fbookcom-lyuyqprp.xpertzgroup.com,0,0,1,1,0,0,1,0,0,1,1,1,1
dhlesgmarketing.com,0,0,0,1,0,0,0,0,0,1,1,1,1
jamupasakbumi.com,0,0,0,2,0,0,0,0,0,1,1,1,1
amkama.com,0,0,1,5,1,0,0,0,0,1,1,1,1
blackonblacklove.info,0,0,0,1,0,0,0,0,0,1,1,1,1
wyomingcityschools-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
advonationusa.com,0,0,1,5,0,0,0,0,0,1,1,1,1
joeypmemorialfoundation.com,0,0,1,5,0,0,0,0,0,1,1,1,1
karim-gawad.com,0,0,1,6,0,0,1,0,0,1,1,1,1
stortrk.com,0,0,1,3,0,0,0,0,0,1,1,1,1
balancasvilaarens.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
alpharealmx.com,0,0,1,3,0,0,0,1,0,1,1,1,1
stumbledescent.com,0,0,0,1,0,0,0,1,0,1,1,1,1
invitegroupwhatsapp-berbagikeasikan18.onedumb.com,0,0,1,0,0,0,1,0,0,1,1,1,1
umbrellacorp.id,0,0,1,2,0,0,0,0,0,1,1,1,1
verify-my-santan.com,0,0,0,1,0,0,1,0,0,1,1,1,1
kazamezaeg.com,0,0,0,2,0,0,0,0,0,1,1,1,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,1,1,1
ukpayeerevision.com,0,0,0,1,0,0,0,0,0,1,1,1,1
masng.com,0,0,0,0,0,0,0,0,0,1,1,1,1
aqtv.tv,0,0,0,4,0,0,0,0,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,1
nineled.com,0,0,0,1,0,0,0,0,0,1,1,1,1
esafetech-bd.com,0,0,1,4,0,0,1,0,0,1,1,1,1
switch.com.kw,0,0,0,1,0,0,0,0,0,1,1,1,1
bbcartoes.net,0,0,0,1,0,0,0,0,0,1,1,1,1
guitafora.com,0,1,1,1,0,0,0,0,0,1,1,1,1
ams-eg.com,0,1,1,5,1,0,1,0,0,1,1,1,1
login.bokep-viral617.tk,0,0,0,0,0,0,1,0,0,1,1,1,1
athanaad.com,0,0,0,3,0,0,0,0,0,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,0,1,0,1,1,1,1
mhmedicalinstitute.in,0,0,0,1,0,0,0,0,0,1,1,1,1
carnegieproperty-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
autodiscover.sandrsecurity.com,0,0,0,0,0,0,0,0,0,1,1,1,1
jp-rakuten.2d6.top,0,0,0,0,0,0,1,0,0,1,1,1,1
zchk.xmdzt.cn,0,0,0,1,0,0,0,0,0,1,1,1,1
2014.digitree.co.kr,0,1,1,5,0,0,0,0,0,1,1,1,1
cfmcar.it,0,0,0,2,1,0,0,0,0,1,1,1,1
clicktotweet.com,0,0,0,1,0,0,0,1,0,1,1,1,1
xolxol.phphphrunescape.com-de.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
verify-newpayees.org,0,0,0,0,0,0,1,0,0,1,1,1,1
fremontriverrock.jaredspaulding.com,0,0,1,2,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
legendtitleagency.com,0,0,0,1,0,0,0,0,0,1,1,1,1
messelive.tv,0,0,1,5,0,0,0,0,0,1,1,1,1
threeonline-billing.com,0,0,0,1,0,0,1,0,0,1,1,1,1
regina.ninetendev.com,0,0,0,3,0,0,0,0,0,1,1,1,1
id-38904256-login-made-in-china.pantheonsite.io,0,0,1,3,0,0,1,0,0,1,1,1,1
facebook.anasaounalsoud.eu,0,0,0,0,0,0,0,0,0,1,1,1,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,1,1,1
procurement.mcot.net,0,0,0,2,0,0,0,0,0,1,1,1,1
to-ken.biz,0,1,0,0,0,0,1,0,0,1,1,1,1
jstrieb.github.io,0,0,1,1,0,0,0,0,0,1,1,1,1
accproductiios-or934693299.com,0,0,1,1,0,0,1,0,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,1
jurnal.fdk.uinsgd.ac.id,0,0,1,4,0,0,0,0,0,1,1,1,1
raokuton.rcoknlen.top,0,0,0,0,0,0,0,0,0,1,1,1,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,1,1,1
cancel-directdebit.net,0,0,0,0,0,0,1,0,0,1,1,1,1
maxhealth-org.gq,0,0,0,0,0,0,1,0,0,1,1,1,1
nosvolonte.com,0,0,0,1,0,0,0,0,0,1,1,1,1
doclab-console-auth.firebaseapp.com,0,0,0,0,0,0,1,0,0,1,1,1,1
hedaodesign.com,0,0,1,5,0,0,0,0,0,1,1,1,1
qanfin.com,0,1,1,1,0,0,0,0,0,1,1,1,1
meeting-23900123090123.bitbucket.io,0,0,0,0,0,0,1,0,0,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,1
betasus332.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
betasus33.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
dofus-eventoffi.com,0,0,0,0,0,0,1,0,0,1,1,1,1
instagramhelpp.agency,0,0,0,1,0,0,0,0,0,1,1,1,1
count.mail.163.com.4763874394639463946364936463946394634.com.ramallahclubchicagogives.org,0,0,1,0,0,0,0,0,0,1,1,1,1
chummyship.com,0,0,0,1,0,0,0,0,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,1
xocovid19.com.br,0,0,0,0,0,0,0,0,0,1,1,1,1
u13706416.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,1,1,1
profinishmi.com,0,1,1,4,0,0,0,0,0,1,1,1,1
captadores.wwf.cl,0,0,1,4,0,0,0,0,0,1,1,1,1
safirbetgiristikla.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
fuso-trucks.bg,0,0,1,1,0,0,1,0,0,1,1,1,1
heylink.me,0,0,0,1,0,0,0,0,0,1,1,1,1
moncompte-sfr.particuliers.work,0,0,0,0,0,0,1,0,0,1,1,1,1
qrgdjsj57ieo.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,1,1,1
ascent-scaffolding.co.uk,0,0,0,0,0,0,1,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,0,0,1,0,0,1,1,1,1
den.eysel.net,0,0,1,6,0,0,0,0,0,1,1,1,1
nw-secureolb.com,0,0,0,0,0,0,1,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
lloyds-secure-online.com,0,0,0,1,0,0,1,0,0,1,1,1,1
lithuaniapostcards.icu,0,0,0,1,0,0,0,0,0,1,1,1,1
securemyhalifax-online.com,0,0,0,1,0,0,1,0,0,1,1,1,1
hyasozozadr5hdg.ygto.com,0,0,0,1,0,0,0,0,0,1,1,1,1
icipedudu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
alburjrealestate.com,0,0,0,3,0,0,0,0,0,1,1,1,1
ebuddynews.com,0,0,0,3,0,0,0,0,0,1,1,1,1
onlinebanking-registered-signin.com,0,0,1,1,0,0,1,0,0,1,1,1,1
easyquotes4you.com,0,0,0,2,0,0,0,0,0,1,1,1,1
polyglotskola.lv,0,0,0,2,0,0,0,0,0,1,1,1,1
email302.com,0,0,1,6,0,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,1,0,0,1,1,1,1
recepteur-vocalmms.webador.com,0,0,0,0,0,0,1,0,0,1,1,1,1
sportcareers.ph,0,0,1,4,0,0,0,0,0,1,1,1,1
vixas.atwebpages.com,0,0,0,0,0,0,0,0,0,1,1,1,1
dostavkacvetovkievzakazatonlajn.cheap,0,0,0,0,0,0,0,0,0,1,1,1,1
numotion-auth.ml,0,0,0,0,0,0,1,0,0,1,1,1,1
fr.imsly.com,0,0,1,2,0,0,0,0,0,1,1,1,1
sios.tech,0,0,0,1,0,0,0,0,0,1,1,1,1
tuttifelici.pe,0,0,1,1,0,0,0,0,0,1,1,1,1
weboutlookstorageaccess.activehosted.com,0,0,0,2,0,0,0,0,0,1,1,1,1
iamin.events,0,0,0,4,0,0,0,0,0,1,1,1,1
helpalertmailserviceaction.co.vu,0,0,1,1,0,0,0,0,0,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1
rekvtem-s27q37.net,0,0,0,0,0,0,1,0,0,1,1,1,1
hmrc-uk.online-refund-claims.com,0,0,0,0,0,0,1,0,0,1,1,1,1
kubalovci.cz,0,0,1,1,0,0,0,0,0,1,1,1,1
tuvalediario.com,0,0,1,5,0,0,0,0,0,1,1,1,1
lnstagrambluebadge.epizy.com,0,0,0,0,0,0,0,0,0,1,1,1,1
o2-processbilling-update.com,0,0,0,0,0,0,1,0,0,1,1,1,1
authorisepayee-remove.com,0,0,0,1,0,0,1,0,0,1,1,1,1
ch.tcorner.fr,0,0,0,2,1,0,0,0,0,1,1,1,1
db.clickexperts.net,0,0,1,3,0,0,0,0,0,1,1,1,1
aiventurepartners.org,0,0,1,2,0,0,0,0,0,1,1,1,1
skaypo.otzo.com,0,0,0,0,0,0,0,0,0,1,1,1,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,1
azulempresas.cf,0,0,0,1,0,0,0,0,0,1,1,1,1
payee-portal-halifax.com,0,0,0,0,0,0,1,1,0,1,1,1,1
xn--treor-kib.com,0,0,0,0,0,0,1,0,0,1,1,1,1
sirdarnell.org,0,0,1,3,0,0,0,0,0,1,1,1,1
sardineroabogados.com,0,0,0,3,0,0,0,0,0,1,1,1,1
publimark.ro,0,0,1,5,0,0,0,0,0,1,1,1,1
lemnexotic.ro,0,0,1,5,0,0,0,0,0,1,1,1,1
darcosystems.com,0,0,0,1,0,0,0,0,0,1,1,1,1
inbetweensilverandgold.com,0,0,1,2,0,0,0,0,0,1,1,1,1
sirdarnell.org,0,0,1,3,0,0,0,0,0,1,1,1,1
whatsappsexyadultgroup18.mrslove.com,0,0,0,0,0,0,0,0,0,1,1,1,1
dvla.vehicletax-rebate.com,0,0,0,0,0,0,1,0,0,1,1,1,1
ht.ly,0,0,0,1,0,0,0,0,0,1,1,1,1
retraiteenaction.ca,0,0,0,3,0,0,0,0,0,1,1,1,1
veritificarlbcponline.papomz.com,0,0,0,0,0,0,0,0,0,1,1,1,1
bank-project.surge.sh,0,0,0,0,0,0,1,0,0,1,1,1,1
tg4a.totalh.net,0,0,0,1,0,0,0,0,0,1,1,1,1
livingemeraldjayne.com,0,0,0,1,0,0,0,0,0,1,1,1,1
wildcard.d-tv.tv,0,0,0,2,0,0,1,0,0,1,1,1,1
autosrobadoschile.com,0,0,1,8,0,0,0,0,0,1,1,1,1
syedfiberglass.com,0,0,0,1,0,0,0,0,0,1,1,1,1
eebilling-renew.com,0,0,1,1,0,0,1,0,0,1,1,1,1
groepenkast-specialist.com,0,0,0,2,0,0,1,1,0,1,1,1,1
atriumlandscape-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
u14378648.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,1,1,1
creativecombat.com,0,0,1,4,0,0,0,1,0,1,1,1,1
mayamimar.com,0,0,0,2,0,0,0,0,0,1,1,1,1
iandroidnext.com,0,1,0,1,0,0,0,1,0,1,1,1,1
u.to,0,0,0,1,0,0,0,1,0,1,1,1,1
mail.fastmoneyc.com,0,0,1,1,0,0,0,0,0,1,1,1,1
zonasegura1-bnperu.webmulempresa.com,0,0,1,3,0,0,1,0,0,1,1,1,1
lk2020active-015114145516115611511.oldhilliardcoin.com,0,0,1,0,0,0,1,0,0,1,1,1,1
chase-onlinesupport.cloudns.cl,0,0,0,0,0,0,1,0,0,1,1,1,1
65.52.59.158,0,0,0,3,0,0,0,0,0,1,1,1,1
mail.payee-review-uk.com,0,0,0,0,0,0,1,0,0,1,1,1,1
grandiose-luxurious-avocado.glitch.me,0,0,0,0,0,0,1,0,0,1,1,1,1
bokep2021.myz.info,0,0,0,0,0,0,0,0,0,1,1,1,1
drsamuelzorrilaslives.com,0,0,0,0,0,0,0,0,0,1,1,1,1
ee-billinginfo-update.com,0,0,0,1,0,0,1,0,0,1,1,1,1
payinur.com,0,0,0,1,0,0,0,0,0,1,1,1,1
ktpn.kalisz.pl,0,1,1,2,0,0,0,0,0,1,1,1,1
sucursalvrtualpersona.com,0,0,0,0,0,0,0,0,0,1,1,1,1
ggl.ac,0,0,0,1,0,0,0,0,0,1,1,1,1
halifax.login-payee-authentication.com,0,0,0,0,0,0,1,0,0,1,1,1,1
almacendesal.com,0,1,1,3,0,0,0,0,0,1,1,1,1
offerspins4k.club,0,0,0,1,0,0,0,0,0,1,1,1,1
mobiledevicehelp-hplc.com,0,0,0,1,0,0,1,0,0,1,1,1,1
invitegroupwhatsapp-berbagivideosyurr.onedumb.com,0,0,1,0,0,0,1,0,0,1,1,1,1
vieuxshack.com,0,0,1,3,0,0,0,0,0,1,1,1,1
wuteh.a100.com.pl,0,1,1,6,0,0,0,0,0,1,1,1,1
bit.ly,0,0,0,1,0,0,0,1,0,1,1,1,1
goal.com.pe,0,0,1,5,0,0,0,0,0,1,1,1,1
halifax-bank-mobile-alerts.com,0,0,0,0,0,0,1,0,0,1,1,1,1
virginmedia-service.com,0,0,0,0,0,0,1,0,0,1,1,1,1
mail.dhlesgmarketing.com,0,0,0,1,0,0,0,0,0,1,1,1,1
greatmusica.com,0,0,0,2,0,0,0,0,0,1,1,1,1
cmfraj.org,0,0,0,2,0,0,0,0,0,1,1,1,1
waco365.org,0,0,0,4,0,0,0,0,0,1,1,1,1
dev.previewmysite.co.za,0,0,1,4,0,0,0,0,0,1,1,1,1
mescomospontosemdobroevoce.club,0,0,1,4,0,0,0,0,0,1,1,1,1
dl-tornj.ir,0,0,0,1,0,0,1,0,0,1,1,1,1
mysite3421.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,1,1,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,1,1,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,1,1,1
pcsvet.si,0,0,1,5,0,0,0,0,0,1,1,1,1
gminawilkow.pl,0,0,1,4,0,0,0,0,0,1,1,1,1
whatsapps-group.xxuz.com,0,0,0,0,0,0,1,0,0,1,1,1,1
kharid-adams.ir,0,0,0,3,0,0,1,0,0,1,1,1,1
secure.mwwi.pl,0,0,0,0,0,0,0,0,0,1,1,1,1
dashtonwat.com,0,0,1,1,0,0,0,1,0,1,1,1,1
gok.wladyslawow.pl,0,0,1,4,0,0,0,0,0,1,1,1,1
blog.weiwanjia.com,0,0,1,5,0,0,0,0,0,1,1,1,1
marquiseinvest.com,0,0,1,6,0,0,0,1,0,1,1,1,1
heylink.me,0,0,0,1,0,0,0,0,0,1,1,1,1
generaloutlookverification.site.bm,0,0,0,0,0,0,0,0,0,1,1,1,1
betasus26.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
receptfritt-cialis.com,0,0,1,5,0,0,1,0,0,1,1,1,1
motomach3.cz,0,0,1,6,0,0,0,0,0,1,1,1,1
geovanda.net,0,0,0,0,0,0,0,0,0,1,1,1,1
lsrc.org.ls,0,0,0,2,0,0,0,0,0,1,1,1,1
trbetasusgiiris2.blogspot.com,0,0,0,0,0,0,0,1,0,1,1,1,1
bokep-xnxx7.jkub.com,0,0,0,0,0,0,1,0,0,1,1,1,1
acesso-seguro-bra-desco.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
plumbing-la.com,0,0,1,4,0,0,1,0,0,1,1,1,1
eascomelectrical.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1
device-payeealert.com,0,0,0,1,0,0,1,1,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,1,1,1
seoelectrician.com,0,0,1,7,0,0,0,0,0,1,1,1,1
thetopratedquadcopters.com,0,0,1,4,0,0,0,0,0,1,1,1,1
magnetarbpo.com,0,0,0,2,0,0,0,0,0,1,1,1,1
runescape.com-nm.ru,0,0,0,0,0,0,1,0,0,1,1,1,1
keypointtraining-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1
animalwelfareinc.org,0,0,1,7,0,0,0,0,0,1,1,1,1
13.66.28.137,0,0,1,2,1,0,0,0,0,1,1,1,1
